year,doy,hour,mean,std
2014,56,23,285.9373663185489,71.48434157963723
2015,62,23,318.3328842237085,79.58322105592713
2016,61,23,325.7141610609792,81.4285402652448
2017,59,23,354.9763115680552,88.7440778920138
2018,58,23,383.600587132204,95.900146783051
2019,57,23,431.085041882853,107.77126047071324
2020,57,23,516.5775952639971,129.14439881599927
2021,59,23,613.354003913253,153.33850097831325
